Instance,Algorithm,Gene,Sign,BN_size,List,Count,AvgSize,WeightedSum,WeightedSumHalf,WeightedSum2Based
ce_yes_OI_no_OT,SM[internal],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,SM[minimal],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,optbn[FP],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_OI_no_OT,optbn[SA],x2,1,4,[1],1,1.0,1.0,1.0,1.0
ce_yes_P_no_R,ActoNet,x1,0,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_P_no_R,BoNesis[FP],x1,0,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_P_no_R,BoNesis[MTS],x1,0,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_P_no_R,Caspo,x1,0,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_P_no_R,PBN[ASA],x1,0,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_P_no_R,PBN[SA],x1,0,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_P_no_R,PBN[percolation],x1,0,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_P_no_R,SM[brute-force],x1,0,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_P_no_R,optbn[FP],x1,0,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_P_no_R,optbn[SA],x1,0,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,CABEAN[ITC],x1,0,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,CABEAN[TTC],x1,0,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,SM[minimal],x1,0,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,ActoNet,x2,1,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,BoNesis[FP],x2,1,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,BoNesis[MTS],x2,1,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,CABEAN[PTC],x2,1,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,CABEAN[TTC],x2,1,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,Caspo,x2,1,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,PBN[ASA],x2,1,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,PBN[SA],x2,1,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,PBN[percolation],x2,1,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,PBN[trap_spaces],x2,1,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,SM[brute-force],x2,1,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,SM[internal],x2,1,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,SM[minimal],x2,1,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,optbn[FP],x2,1,2,[1],1,1.0,1.0,1.0,1.0
ce_yes_R_no_P,optbn[SA],x2,1,2,[1],1,1.0,1.0,1.0,1.0
