Instance,Algorithm,Gene,Sign,BN_size,ControlSize,Partners,score
Bladder,CABEAN[TTC],DNAdamage,0,35,-1,(),0.0
Bladder,CABEAN[TTC],E2F1_b1,0,35,-1,(),0.0
Bladder,CABEAN[TTC],E2F1_b1,1,35,-1,(),0.0
Bladder,CABEAN[TTC],E2F1_b2,0,35,-1,(),0.0
Bladder,CABEAN[TTC],E2F1_b2,1,35,-1,(),0.0
Bladder,CABEAN[TTC],E2F3_b1,0,35,-1,(),0.0
Bladder,CABEAN[TTC],E2F3_b1,1,35,-1,(),0.0
Bladder,CABEAN[TTC],E2F3_b2,0,35,-1,(),0.0
Bladder,CABEAN[TTC],E2F3_b2,1,35,-1,(),0.0
Bladder,CABEAN[TTC],EGFR,0,35,-1,(),0.0
Bladder,CABEAN[TTC],EGFR,1,35,-1,(),0.0
Bladder,CABEAN[TTC],EGFR_stimulus,0,35,-1,(),0.0
Bladder,CABEAN[TTC],EGFR_stimulus,1,35,-1,(),0.0
Bladder,CABEAN[TTC],FGFR3,0,35,-1,(),0.0
Bladder,CABEAN[TTC],FGFR3,1,35,-1,(),0.0
Bladder,CABEAN[TTC],FGFR3_stimulus,0,35,-1,(),0.0
Bladder,CABEAN[TTC],FGFR3_stimulus,1,35,-1,(),0.0
Bladder,CABEAN[TTC],GRB2,0,35,-1,(),0.0
Bladder,CABEAN[TTC],GRB2,1,35,-1,(),0.0
Bladder,CABEAN[TTC],GrowthInhibitors,0,35,-1,(),0.0
Bladder,CABEAN[TTC],GrowthInhibitors,1,35,-1,(),0.0
Bladder,CABEAN[TTC],Growth_Arrest,0,35,-1,(),0.0
Bladder,CABEAN[TTC],Growth_Arrest,1,35,-1,(),0.0
Bladder,CABEAN[TTC],MDM2,0,35,-1,(),0.0
Bladder,CABEAN[TTC],MDM2,1,35,-1,(),0.0
Bladder,CABEAN[TTC],PI3K,0,35,-1,(),0.0
Bladder,CABEAN[TTC],PI3K,1,35,-1,(),0.0
Bladder,CABEAN[TTC],PTEN,0,35,-1,(),0.0
Bladder,CABEAN[TTC],PTEN,1,35,-1,(),0.0
Bladder,CABEAN[TTC],Proliferation,0,35,-1,(),0.0
Bladder,CABEAN[TTC],Proliferation,1,35,-1,(),0.0
Bladder,CABEAN[TTC],RAS,0,35,-1,(),0.0
Bladder,CABEAN[TTC],RAS,1,35,-1,(),0.0
Bladder,CABEAN[TTC],RB1,0,35,-1,(),0.0
Bladder,CABEAN[TTC],RBL2,0,35,-1,(),0.0
Bladder,CABEAN[TTC],RBL2,1,35,-1,(),0.0
Bladder,CABEAN[TTC],SPRY,0,35,-1,(),0.0
Bladder,CABEAN[TTC],SPRY,1,35,-1,(),0.0
Bladder,CABEAN[TTC],TP53,0,35,-1,(),0.0
Bladder,CABEAN[TTC],TP53,1,35,-1,(),0.0
Bladder,CABEAN[TTC],p14ARF,0,35,-1,(),0.0
Bladder,CABEAN[TTC],p14ARF,1,35,-1,(),0.0
Bladder,CABEAN[TTC],p16INK4a,1,35,-1,(),0.0
Bladder,CABEAN[TTC],p21CIP,0,35,-1,(),0.0
Bladder,CABEAN[TTC],p21CIP,1,35,-1,(),0.0
Bladder,Caspo,ATM_b1,1,35,2,"('RB1',)",0.029411764705882353
Bladder,Caspo,RB1,1,35,2,"('ATM_b1',)",0.029411764705882353
Bladder,Caspo,ATM_b1,1,35,2,"('p16INK4a',)",0.029411764705882353
Bladder,Caspo,p16INK4a,0,35,2,"('ATM_b1',)",-0.029411764705882353
Bladder,Caspo,Apoptosis_b1,1,35,2,"('RB1',)",0.029411764705882353
Bladder,Caspo,RB1,1,35,2,"('Apoptosis_b1',)",0.029411764705882353
Bladder,Caspo,DNAdamage,1,35,2,"('RB1',)",0.029411764705882353
Bladder,Caspo,RB1,1,35,2,"('DNAdamage',)",0.029411764705882353
Bladder,Caspo,DNAdamage,1,35,2,"('p16INK4a',)",0.029411764705882353
Bladder,Caspo,p16INK4a,0,35,2,"('DNAdamage',)",-0.029411764705882353
Bladder,Caspo,RB1,1,35,2,"('TP53',)",0.029411764705882353
Bladder,Caspo,TP53,1,35,2,"('RB1',)",0.029411764705882353
Bladder,Caspo,AKT,0,35,-1,(),0.0
Bladder,Caspo,AKT,1,35,-1,(),0.0
Bladder,Caspo,ATM_b1,0,35,-1,(),0.0
Bladder,Caspo,ATM_b2,0,35,-1,(),0.0
Bladder,Caspo,ATM_b2,1,35,-1,(),0.0
Bladder,Caspo,Apoptosis_b1,0,35,-1,(),0.0
Bladder,Caspo,Apoptosis_b2,0,35,-1,(),0.0
Bladder,Caspo,Apoptosis_b2,1,35,-1,(),0.0
Bladder,Caspo,CDC25A,0,35,-1,(),0.0
Bladder,Caspo,CDC25A,1,35,-1,(),0.0
Bladder,Caspo,CHEK1_2_b1,0,35,-1,(),0.0
Bladder,Caspo,CHEK1_2_b1,1,35,-1,(),0.0
Bladder,Caspo,CHEK1_2_b2,0,35,-1,(),0.0
Bladder,Caspo,CHEK1_2_b2,1,35,-1,(),0.0
Bladder,Caspo,CyclinA,0,35,-1,(),0.0
Bladder,Caspo,CyclinA,1,35,-1,(),0.0
Bladder,Caspo,CyclinD1,0,35,-1,(),0.0
Bladder,Caspo,CyclinD1,1,35,-1,(),0.0
Bladder,Caspo,CyclinE1,0,35,-1,(),0.0
Bladder,Caspo,CyclinE1,1,35,-1,(),0.0
Bladder,Caspo,DNAdamage,0,35,-1,(),0.0
Bladder,Caspo,E2F1_b1,0,35,-1,(),0.0
Bladder,Caspo,E2F1_b1,1,35,-1,(),0.0
Bladder,Caspo,E2F1_b2,0,35,-1,(),0.0
Bladder,Caspo,E2F1_b2,1,35,-1,(),0.0
Bladder,Caspo,E2F3_b1,0,35,-1,(),0.0
Bladder,Caspo,E2F3_b1,1,35,-1,(),0.0
Bladder,Caspo,E2F3_b2,0,35,-1,(),0.0
Bladder,Caspo,E2F3_b2,1,35,-1,(),0.0
Bladder,Caspo,EGFR,0,35,-1,(),0.0
Bladder,Caspo,EGFR,1,35,-1,(),0.0
Bladder,Caspo,EGFR_stimulus,0,35,-1,(),0.0
Bladder,Caspo,EGFR_stimulus,1,35,-1,(),0.0
Bladder,Caspo,FGFR3,0,35,-1,(),0.0
Bladder,Caspo,FGFR3,1,35,-1,(),0.0
Bladder,Caspo,FGFR3_stimulus,0,35,-1,(),0.0
Bladder,Caspo,FGFR3_stimulus,1,35,-1,(),0.0
Bladder,Caspo,GRB2,0,35,-1,(),0.0
Bladder,Caspo,GRB2,1,35,-1,(),0.0
Bladder,Caspo,GrowthInhibitors,0,35,-1,(),0.0
Bladder,Caspo,GrowthInhibitors,1,35,-1,(),0.0
Bladder,Caspo,Growth_Arrest,0,35,-1,(),0.0
Bladder,Caspo,Growth_Arrest,1,35,-1,(),0.0
Bladder,Caspo,MDM2,0,35,-1,(),0.0
Bladder,Caspo,MDM2,1,35,-1,(),0.0
Bladder,Caspo,PI3K,0,35,-1,(),0.0
Bladder,Caspo,PI3K,1,35,-1,(),0.0
Bladder,Caspo,PTEN,0,35,-1,(),0.0
Bladder,Caspo,PTEN,1,35,-1,(),0.0
Bladder,Caspo,Proliferation,0,35,-1,(),0.0
Bladder,Caspo,Proliferation,1,35,-1,(),0.0
Bladder,Caspo,RAS,0,35,-1,(),0.0
Bladder,Caspo,RAS,1,35,-1,(),0.0
Bladder,Caspo,RB1,0,35,-1,(),0.0
Bladder,Caspo,RBL2,0,35,-1,(),0.0
Bladder,Caspo,RBL2,1,35,-1,(),0.0
Bladder,Caspo,SPRY,0,35,-1,(),0.0
Bladder,Caspo,SPRY,1,35,-1,(),0.0
Bladder,Caspo,TP53,0,35,-1,(),0.0
Bladder,Caspo,p14ARF,0,35,-1,(),0.0
Bladder,Caspo,p14ARF,1,35,-1,(),0.0
Bladder,Caspo,p16INK4a,1,35,-1,(),0.0
Bladder,Caspo,p21CIP,0,35,-1,(),0.0
Bladder,Caspo,p21CIP,1,35,-1,(),0.0
Bladder,optbn[FP],FGFR3,0,35,1,(),-1.0
Bladder,optbn[FP],RAS,0,35,1,(),-1.0
Bladder,optbn[FP],SPRY,0,35,1,(),-1.0
Bladder,optbn[FP],ATM_b1,1,35,2,"('RB1',)",0.029411764705882353
Bladder,optbn[FP],RB1,1,35,2,"('ATM_b1',)",0.029411764705882353
Bladder,optbn[FP],ATM_b1,1,35,2,"('p16INK4a',)",0.029411764705882353
Bladder,optbn[FP],p16INK4a,0,35,2,"('ATM_b1',)",-0.029411764705882353
Bladder,optbn[FP],Apoptosis_b1,1,35,2,"('RB1',)",0.029411764705882353
Bladder,optbn[FP],RB1,1,35,2,"('Apoptosis_b1',)",0.029411764705882353
Bladder,optbn[FP],DNAdamage,1,35,2,"('RB1',)",0.029411764705882353
Bladder,optbn[FP],RB1,1,35,2,"('DNAdamage',)",0.029411764705882353
Bladder,optbn[FP],DNAdamage,1,35,2,"('p16INK4a',)",0.029411764705882353
Bladder,optbn[FP],p16INK4a,0,35,2,"('DNAdamage',)",-0.029411764705882353
Bladder,optbn[FP],RB1,1,35,2,"('TP53',)",0.029411764705882353
Bladder,optbn[FP],TP53,1,35,2,"('RB1',)",0.029411764705882353
Bladder,optbn[FP],AKT,0,35,-1,(),0.0
Bladder,optbn[FP],AKT,1,35,-1,(),0.0
Bladder,optbn[FP],ATM_b1,0,35,-1,(),0.0
Bladder,optbn[FP],ATM_b2,0,35,-1,(),0.0
Bladder,optbn[FP],ATM_b2,1,35,-1,(),0.0
Bladder,optbn[FP],Apoptosis_b1,0,35,-1,(),0.0
Bladder,optbn[FP],Apoptosis_b2,0,35,-1,(),0.0
Bladder,optbn[FP],Apoptosis_b2,1,35,-1,(),0.0
Bladder,optbn[FP],CDC25A,0,35,-1,(),0.0
Bladder,optbn[FP],CDC25A,1,35,-1,(),0.0
Bladder,optbn[FP],CHEK1_2_b1,0,35,-1,(),0.0
Bladder,optbn[FP],CHEK1_2_b1,1,35,-1,(),0.0
Bladder,optbn[FP],CHEK1_2_b2,0,35,-1,(),0.0
Bladder,optbn[FP],CHEK1_2_b2,1,35,-1,(),0.0
Bladder,optbn[FP],CyclinA,0,35,-1,(),0.0
Bladder,optbn[FP],CyclinA,1,35,-1,(),0.0
Bladder,optbn[FP],CyclinD1,0,35,-1,(),0.0
Bladder,optbn[FP],CyclinD1,1,35,-1,(),0.0
Bladder,optbn[FP],CyclinE1,0,35,-1,(),0.0
Bladder,optbn[FP],CyclinE1,1,35,-1,(),0.0
Bladder,optbn[FP],DNAdamage,0,35,-1,(),0.0
Bladder,optbn[FP],E2F1_b1,0,35,-1,(),0.0
Bladder,optbn[FP],E2F1_b1,1,35,-1,(),0.0
Bladder,optbn[FP],E2F1_b2,0,35,-1,(),0.0
Bladder,optbn[FP],E2F1_b2,1,35,-1,(),0.0
Bladder,optbn[FP],E2F3_b1,0,35,-1,(),0.0
Bladder,optbn[FP],E2F3_b1,1,35,-1,(),0.0
Bladder,optbn[FP],E2F3_b2,0,35,-1,(),0.0
Bladder,optbn[FP],E2F3_b2,1,35,-1,(),0.0
Bladder,optbn[FP],EGFR,0,35,-1,(),0.0
Bladder,optbn[FP],EGFR,1,35,-1,(),0.0
Bladder,optbn[FP],EGFR_stimulus,0,35,-1,(),0.0
Bladder,optbn[FP],EGFR_stimulus,1,35,-1,(),0.0
Bladder,optbn[FP],FGFR3,1,35,-1,(),0.0
Bladder,optbn[FP],FGFR3_stimulus,0,35,-1,(),0.0
Bladder,optbn[FP],FGFR3_stimulus,1,35,-1,(),0.0
Bladder,optbn[FP],GRB2,0,35,-1,(),0.0
Bladder,optbn[FP],GRB2,1,35,-1,(),0.0
Bladder,optbn[FP],GrowthInhibitors,0,35,-1,(),0.0
Bladder,optbn[FP],GrowthInhibitors,1,35,-1,(),0.0
Bladder,optbn[FP],Growth_Arrest,0,35,-1,(),0.0
Bladder,optbn[FP],Growth_Arrest,1,35,-1,(),0.0
Bladder,optbn[FP],MDM2,0,35,-1,(),0.0
Bladder,optbn[FP],MDM2,1,35,-1,(),0.0
Bladder,optbn[FP],PI3K,0,35,-1,(),0.0
Bladder,optbn[FP],PI3K,1,35,-1,(),0.0
Bladder,optbn[FP],PTEN,0,35,-1,(),0.0
Bladder,optbn[FP],PTEN,1,35,-1,(),0.0
Bladder,optbn[FP],Proliferation,0,35,-1,(),0.0
Bladder,optbn[FP],Proliferation,1,35,-1,(),0.0
Bladder,optbn[FP],RAS,1,35,-1,(),0.0
Bladder,optbn[FP],RB1,0,35,-1,(),0.0
Bladder,optbn[FP],RBL2,0,35,-1,(),0.0
Bladder,optbn[FP],RBL2,1,35,-1,(),0.0
Bladder,optbn[FP],SPRY,1,35,-1,(),0.0
Bladder,optbn[FP],TP53,0,35,-1,(),0.0
Bladder,optbn[FP],p14ARF,0,35,-1,(),0.0
Bladder,optbn[FP],p14ARF,1,35,-1,(),0.0
Bladder,optbn[FP],p16INK4a,1,35,-1,(),0.0
Bladder,optbn[FP],p21CIP,0,35,-1,(),0.0
Bladder,optbn[FP],p21CIP,1,35,-1,(),0.0
Bladder,optbn[SA],ATM_b1,1,35,2,"('RB1',)",0.029411764705882353
Bladder,optbn[SA],RB1,1,35,2,"('ATM_b1',)",0.029411764705882353
Bladder,optbn[SA],ATM_b1,1,35,2,"('p16INK4a',)",0.029411764705882353
Bladder,optbn[SA],p16INK4a,0,35,2,"('ATM_b1',)",-0.029411764705882353
Bladder,optbn[SA],Apoptosis_b1,1,35,2,"('RB1',)",0.029411764705882353
Bladder,optbn[SA],RB1,1,35,2,"('Apoptosis_b1',)",0.029411764705882353
Bladder,optbn[SA],DNAdamage,1,35,2,"('RB1',)",0.029411764705882353
Bladder,optbn[SA],RB1,1,35,2,"('DNAdamage',)",0.029411764705882353
Bladder,optbn[SA],DNAdamage,1,35,2,"('p16INK4a',)",0.029411764705882353
Bladder,optbn[SA],p16INK4a,0,35,2,"('DNAdamage',)",-0.029411764705882353
Bladder,optbn[SA],RB1,1,35,2,"('TP53',)",0.029411764705882353
Bladder,optbn[SA],TP53,1,35,2,"('RB1',)",0.029411764705882353
Bladder,optbn[SA],AKT,0,35,-1,(),0.0
Bladder,optbn[SA],AKT,1,35,-1,(),0.0
Bladder,optbn[SA],ATM_b1,0,35,-1,(),0.0
Bladder,optbn[SA],ATM_b2,0,35,-1,(),0.0
Bladder,optbn[SA],ATM_b2,1,35,-1,(),0.0
Bladder,optbn[SA],Apoptosis_b1,0,35,-1,(),0.0
Bladder,optbn[SA],Apoptosis_b2,0,35,-1,(),0.0
Bladder,optbn[SA],Apoptosis_b2,1,35,-1,(),0.0
Bladder,optbn[SA],CDC25A,0,35,-1,(),0.0
Bladder,optbn[SA],CDC25A,1,35,-1,(),0.0
Bladder,optbn[SA],CHEK1_2_b1,0,35,-1,(),0.0
Bladder,optbn[SA],CHEK1_2_b1,1,35,-1,(),0.0
Bladder,optbn[SA],CHEK1_2_b2,0,35,-1,(),0.0
Bladder,optbn[SA],CHEK1_2_b2,1,35,-1,(),0.0
Bladder,optbn[SA],CyclinA,0,35,-1,(),0.0
Bladder,optbn[SA],CyclinA,1,35,-1,(),0.0
Bladder,optbn[SA],CyclinD1,0,35,-1,(),0.0
Bladder,optbn[SA],CyclinD1,1,35,-1,(),0.0
Bladder,optbn[SA],CyclinE1,0,35,-1,(),0.0
Bladder,optbn[SA],CyclinE1,1,35,-1,(),0.0
Bladder,optbn[SA],DNAdamage,0,35,-1,(),0.0
Bladder,optbn[SA],E2F1_b1,0,35,-1,(),0.0
Bladder,optbn[SA],E2F1_b1,1,35,-1,(),0.0
Bladder,optbn[SA],E2F1_b2,0,35,-1,(),0.0
Bladder,optbn[SA],E2F1_b2,1,35,-1,(),0.0
Bladder,optbn[SA],E2F3_b1,0,35,-1,(),0.0
Bladder,optbn[SA],E2F3_b1,1,35,-1,(),0.0
Bladder,optbn[SA],E2F3_b2,0,35,-1,(),0.0
Bladder,optbn[SA],E2F3_b2,1,35,-1,(),0.0
Bladder,optbn[SA],EGFR,0,35,-1,(),0.0
Bladder,optbn[SA],EGFR,1,35,-1,(),0.0
Bladder,optbn[SA],EGFR_stimulus,0,35,-1,(),0.0
Bladder,optbn[SA],EGFR_stimulus,1,35,-1,(),0.0
Bladder,optbn[SA],FGFR3,0,35,-1,(),0.0
Bladder,optbn[SA],FGFR3,1,35,-1,(),0.0
Bladder,optbn[SA],FGFR3_stimulus,0,35,-1,(),0.0
Bladder,optbn[SA],FGFR3_stimulus,1,35,-1,(),0.0
Bladder,optbn[SA],GRB2,0,35,-1,(),0.0
Bladder,optbn[SA],GRB2,1,35,-1,(),0.0
Bladder,optbn[SA],GrowthInhibitors,0,35,-1,(),0.0
Bladder,optbn[SA],GrowthInhibitors,1,35,-1,(),0.0
Bladder,optbn[SA],Growth_Arrest,0,35,-1,(),0.0
Bladder,optbn[SA],Growth_Arrest,1,35,-1,(),0.0
Bladder,optbn[SA],MDM2,0,35,-1,(),0.0
Bladder,optbn[SA],MDM2,1,35,-1,(),0.0
Bladder,optbn[SA],PI3K,0,35,-1,(),0.0
Bladder,optbn[SA],PI3K,1,35,-1,(),0.0
Bladder,optbn[SA],PTEN,0,35,-1,(),0.0
Bladder,optbn[SA],PTEN,1,35,-1,(),0.0
Bladder,optbn[SA],Proliferation,0,35,-1,(),0.0
Bladder,optbn[SA],Proliferation,1,35,-1,(),0.0
Bladder,optbn[SA],RAS,0,35,-1,(),0.0
Bladder,optbn[SA],RAS,1,35,-1,(),0.0
Bladder,optbn[SA],RB1,0,35,-1,(),0.0
Bladder,optbn[SA],RBL2,0,35,-1,(),0.0
Bladder,optbn[SA],RBL2,1,35,-1,(),0.0
Bladder,optbn[SA],SPRY,0,35,-1,(),0.0
Bladder,optbn[SA],SPRY,1,35,-1,(),0.0
Bladder,optbn[SA],TP53,0,35,-1,(),0.0
Bladder,optbn[SA],p14ARF,0,35,-1,(),0.0
Bladder,optbn[SA],p14ARF,1,35,-1,(),0.0
Bladder,optbn[SA],p16INK4a,1,35,-1,(),0.0
Bladder,optbn[SA],p21CIP,0,35,-1,(),0.0
Bladder,optbn[SA],p21CIP,1,35,-1,(),0.0
Bladder,PBN[ASA],ATM_b1,1,35,2,"('RB1',)",0.029411764705882353
Bladder,PBN[ASA],RB1,1,35,2,"('ATM_b1',)",0.029411764705882353
Bladder,PBN[ASA],ATM_b1,1,35,2,"('p16INK4a',)",0.029411764705882353
Bladder,PBN[ASA],p16INK4a,0,35,2,"('ATM_b1',)",-0.029411764705882353
Bladder,PBN[ASA],Apoptosis_b1,1,35,2,"('RB1',)",0.029411764705882353
Bladder,PBN[ASA],RB1,1,35,2,"('Apoptosis_b1',)",0.029411764705882353
Bladder,PBN[ASA],DNAdamage,1,35,2,"('RB1',)",0.029411764705882353
Bladder,PBN[ASA],RB1,1,35,2,"('DNAdamage',)",0.029411764705882353
Bladder,PBN[ASA],DNAdamage,1,35,2,"('p16INK4a',)",0.029411764705882353
Bladder,PBN[ASA],p16INK4a,0,35,2,"('DNAdamage',)",-0.029411764705882353
Bladder,PBN[ASA],RB1,1,35,2,"('TP53',)",0.029411764705882353
Bladder,PBN[ASA],TP53,1,35,2,"('RB1',)",0.029411764705882353
Bladder,PBN[ASA],AKT,0,35,-1,(),0.0
Bladder,PBN[ASA],AKT,1,35,-1,(),0.0
Bladder,PBN[ASA],ATM_b1,0,35,-1,(),0.0
Bladder,PBN[ASA],ATM_b2,0,35,-1,(),0.0
Bladder,PBN[ASA],ATM_b2,1,35,-1,(),0.0
Bladder,PBN[ASA],Apoptosis_b1,0,35,-1,(),0.0
Bladder,PBN[ASA],Apoptosis_b2,0,35,-1,(),0.0
Bladder,PBN[ASA],Apoptosis_b2,1,35,-1,(),0.0
Bladder,PBN[ASA],CDC25A,0,35,-1,(),0.0
Bladder,PBN[ASA],CDC25A,1,35,-1,(),0.0
Bladder,PBN[ASA],CHEK1_2_b1,0,35,-1,(),0.0
Bladder,PBN[ASA],CHEK1_2_b1,1,35,-1,(),0.0
Bladder,PBN[ASA],CHEK1_2_b2,0,35,-1,(),0.0
Bladder,PBN[ASA],CHEK1_2_b2,1,35,-1,(),0.0
Bladder,PBN[ASA],CyclinA,0,35,-1,(),0.0
Bladder,PBN[ASA],CyclinA,1,35,-1,(),0.0
Bladder,PBN[ASA],CyclinD1,0,35,-1,(),0.0
Bladder,PBN[ASA],CyclinD1,1,35,-1,(),0.0
Bladder,PBN[ASA],CyclinE1,0,35,-1,(),0.0
Bladder,PBN[ASA],CyclinE1,1,35,-1,(),0.0
Bladder,PBN[ASA],DNAdamage,0,35,-1,(),0.0
Bladder,PBN[ASA],E2F1_b1,0,35,-1,(),0.0
Bladder,PBN[ASA],E2F1_b1,1,35,-1,(),0.0
Bladder,PBN[ASA],E2F1_b2,0,35,-1,(),0.0
Bladder,PBN[ASA],E2F1_b2,1,35,-1,(),0.0
Bladder,PBN[ASA],E2F3_b1,0,35,-1,(),0.0
Bladder,PBN[ASA],E2F3_b1,1,35,-1,(),0.0
Bladder,PBN[ASA],E2F3_b2,0,35,-1,(),0.0
Bladder,PBN[ASA],E2F3_b2,1,35,-1,(),0.0
Bladder,PBN[ASA],EGFR,0,35,-1,(),0.0
Bladder,PBN[ASA],EGFR,1,35,-1,(),0.0
Bladder,PBN[ASA],EGFR_stimulus,0,35,-1,(),0.0
Bladder,PBN[ASA],EGFR_stimulus,1,35,-1,(),0.0
Bladder,PBN[ASA],FGFR3,0,35,-1,(),0.0
Bladder,PBN[ASA],FGFR3,1,35,-1,(),0.0
Bladder,PBN[ASA],FGFR3_stimulus,0,35,-1,(),0.0
Bladder,PBN[ASA],FGFR3_stimulus,1,35,-1,(),0.0
Bladder,PBN[ASA],GRB2,0,35,-1,(),0.0
Bladder,PBN[ASA],GRB2,1,35,-1,(),0.0
Bladder,PBN[ASA],GrowthInhibitors,0,35,-1,(),0.0
Bladder,PBN[ASA],GrowthInhibitors,1,35,-1,(),0.0
Bladder,PBN[ASA],Growth_Arrest,0,35,-1,(),0.0
Bladder,PBN[ASA],Growth_Arrest,1,35,-1,(),0.0
Bladder,PBN[ASA],MDM2,0,35,-1,(),0.0
Bladder,PBN[ASA],MDM2,1,35,-1,(),0.0
Bladder,PBN[ASA],PI3K,0,35,-1,(),0.0
Bladder,PBN[ASA],PI3K,1,35,-1,(),0.0
Bladder,PBN[ASA],PTEN,0,35,-1,(),0.0
Bladder,PBN[ASA],PTEN,1,35,-1,(),0.0
Bladder,PBN[ASA],Proliferation,0,35,-1,(),0.0
Bladder,PBN[ASA],Proliferation,1,35,-1,(),0.0
Bladder,PBN[ASA],RAS,0,35,-1,(),0.0
Bladder,PBN[ASA],RAS,1,35,-1,(),0.0
Bladder,PBN[ASA],RB1,0,35,-1,(),0.0
Bladder,PBN[ASA],RBL2,0,35,-1,(),0.0
Bladder,PBN[ASA],RBL2,1,35,-1,(),0.0
Bladder,PBN[ASA],SPRY,0,35,-1,(),0.0
Bladder,PBN[ASA],SPRY,1,35,-1,(),0.0
Bladder,PBN[ASA],TP53,0,35,-1,(),0.0
Bladder,PBN[ASA],p14ARF,0,35,-1,(),0.0
Bladder,PBN[ASA],p14ARF,1,35,-1,(),0.0
Bladder,PBN[ASA],p16INK4a,1,35,-1,(),0.0
Bladder,PBN[ASA],p21CIP,0,35,-1,(),0.0
Bladder,PBN[ASA],p21CIP,1,35,-1,(),0.0
Bladder,PBN[percolation],ATM_b1,1,35,2,"('RB1',)",0.029411764705882353
Bladder,PBN[percolation],RB1,1,35,2,"('ATM_b1',)",0.029411764705882353
Bladder,PBN[percolation],ATM_b1,1,35,2,"('p16INK4a',)",0.029411764705882353
Bladder,PBN[percolation],p16INK4a,0,35,2,"('ATM_b1',)",-0.029411764705882353
Bladder,PBN[percolation],Apoptosis_b1,1,35,2,"('RB1',)",0.029411764705882353
Bladder,PBN[percolation],RB1,1,35,2,"('Apoptosis_b1',)",0.029411764705882353
Bladder,PBN[percolation],DNAdamage,1,35,2,"('RB1',)",0.029411764705882353
Bladder,PBN[percolation],RB1,1,35,2,"('DNAdamage',)",0.029411764705882353
Bladder,PBN[percolation],DNAdamage,1,35,2,"('p16INK4a',)",0.029411764705882353
Bladder,PBN[percolation],p16INK4a,0,35,2,"('DNAdamage',)",-0.029411764705882353
Bladder,PBN[percolation],RB1,1,35,2,"('TP53',)",0.029411764705882353
Bladder,PBN[percolation],TP53,1,35,2,"('RB1',)",0.029411764705882353
Bladder,PBN[percolation],AKT,0,35,-1,(),0.0
Bladder,PBN[percolation],AKT,1,35,-1,(),0.0
Bladder,PBN[percolation],ATM_b1,0,35,-1,(),0.0
Bladder,PBN[percolation],ATM_b2,0,35,-1,(),0.0
Bladder,PBN[percolation],ATM_b2,1,35,-1,(),0.0
Bladder,PBN[percolation],Apoptosis_b1,0,35,-1,(),0.0
Bladder,PBN[percolation],Apoptosis_b2,0,35,-1,(),0.0
Bladder,PBN[percolation],Apoptosis_b2,1,35,-1,(),0.0
Bladder,PBN[percolation],CDC25A,0,35,-1,(),0.0
Bladder,PBN[percolation],CDC25A,1,35,-1,(),0.0
Bladder,PBN[percolation],CHEK1_2_b1,0,35,-1,(),0.0
Bladder,PBN[percolation],CHEK1_2_b1,1,35,-1,(),0.0
Bladder,PBN[percolation],CHEK1_2_b2,0,35,-1,(),0.0
Bladder,PBN[percolation],CHEK1_2_b2,1,35,-1,(),0.0
Bladder,PBN[percolation],CyclinA,0,35,-1,(),0.0
Bladder,PBN[percolation],CyclinA,1,35,-1,(),0.0
Bladder,PBN[percolation],CyclinD1,0,35,-1,(),0.0
Bladder,PBN[percolation],CyclinD1,1,35,-1,(),0.0
Bladder,PBN[percolation],CyclinE1,0,35,-1,(),0.0
Bladder,PBN[percolation],CyclinE1,1,35,-1,(),0.0
Bladder,PBN[percolation],DNAdamage,0,35,-1,(),0.0
Bladder,PBN[percolation],E2F1_b1,0,35,-1,(),0.0
Bladder,PBN[percolation],E2F1_b1,1,35,-1,(),0.0
Bladder,PBN[percolation],E2F1_b2,0,35,-1,(),0.0
Bladder,PBN[percolation],E2F1_b2,1,35,-1,(),0.0
Bladder,PBN[percolation],E2F3_b1,0,35,-1,(),0.0
Bladder,PBN[percolation],E2F3_b1,1,35,-1,(),0.0
Bladder,PBN[percolation],E2F3_b2,0,35,-1,(),0.0
Bladder,PBN[percolation],E2F3_b2,1,35,-1,(),0.0
Bladder,PBN[percolation],EGFR,0,35,-1,(),0.0
Bladder,PBN[percolation],EGFR,1,35,-1,(),0.0
Bladder,PBN[percolation],EGFR_stimulus,0,35,-1,(),0.0
Bladder,PBN[percolation],EGFR_stimulus,1,35,-1,(),0.0
Bladder,PBN[percolation],FGFR3,0,35,-1,(),0.0
Bladder,PBN[percolation],FGFR3,1,35,-1,(),0.0
Bladder,PBN[percolation],FGFR3_stimulus,0,35,-1,(),0.0
Bladder,PBN[percolation],FGFR3_stimulus,1,35,-1,(),0.0
Bladder,PBN[percolation],GRB2,0,35,-1,(),0.0
Bladder,PBN[percolation],GRB2,1,35,-1,(),0.0
Bladder,PBN[percolation],GrowthInhibitors,0,35,-1,(),0.0
Bladder,PBN[percolation],GrowthInhibitors,1,35,-1,(),0.0
Bladder,PBN[percolation],Growth_Arrest,0,35,-1,(),0.0
Bladder,PBN[percolation],Growth_Arrest,1,35,-1,(),0.0
Bladder,PBN[percolation],MDM2,0,35,-1,(),0.0
Bladder,PBN[percolation],MDM2,1,35,-1,(),0.0
Bladder,PBN[percolation],PI3K,0,35,-1,(),0.0
Bladder,PBN[percolation],PI3K,1,35,-1,(),0.0
Bladder,PBN[percolation],PTEN,0,35,-1,(),0.0
Bladder,PBN[percolation],PTEN,1,35,-1,(),0.0
Bladder,PBN[percolation],Proliferation,0,35,-1,(),0.0
