Instance,Algorithm,Gene,Sign,BN_size,score
A1_Bladder,CABEAN[TTC],E2F3_b2,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],EGFR,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],EGFR,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],EGFR_stimulus,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],EGFR_stimulus,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],FGFR3,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],FGFR3,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],FGFR3_stimulus,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],FGFR3_stimulus,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],GRB2,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],GRB2,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],GrowthInhibitors,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],GrowthInhibitors,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],Growth_Arrest,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],Growth_Arrest,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],MDM2,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],MDM2,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],PI3K,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],PI3K,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],PTEN,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],PTEN,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],Proliferation,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],Proliferation,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],RAS,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],RAS,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],RB1,0,35,0.00022281639928698754
A1_Bladder,CABEAN[TTC],RB1,1,35,0.014705882352941176
A1_Bladder,CABEAN[TTC],RBL2,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],RBL2,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],SPRY,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],SPRY,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],TP53,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],TP53,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],p14ARF,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],p14ARF,1,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],p16INK4a,0,35,0.014705882352941176
A1_Bladder,CABEAN[TTC],p16INK4a,1,35,0.00022281639928698754
A1_Bladder,CABEAN[TTC],p21CIP,0,35,0.00044563279857397507
A1_Bladder,CABEAN[TTC],p21CIP,1,35,0.00044563279857397507
A1_Bladder,Caspo,AKT,0,35,0.0013368983957219253
A1_Bladder,Caspo,AKT,1,35,0.0013368983957219253
A1_Bladder,Caspo,ATM_b1,0,35,0.0008912655971479501
A1_Bladder,Caspo,ATM_b1,1,35,0.029411764705882353
A1_Bladder,Caspo,ATM_b2,0,35,0.0013368983957219253
A1_Bladder,Caspo,ATM_b2,1,35,0.0013368983957219253
A1_Bladder,Caspo,Apoptosis_b1,0,35,0.0011140819964349377
A1_Bladder,Caspo,Apoptosis_b1,1,35,0.015151515151515152
A1_Bladder,Caspo,Apoptosis_b2,0,35,0.0013368983957219253
A1_Bladder,Caspo,Apoptosis_b2,1,35,0.0013368983957219253
A1_Bladder,Caspo,CDC25A,0,35,0.0013368983957219253
A1_Bladder,Caspo,CDC25A,1,35,0.0013368983957219253
A1_Bladder,Caspo,CHEK1_2_b1,0,35,0.0013368983957219253
A1_Bladder,Caspo,CHEK1_2_b1,1,35,0.0013368983957219253
A1_Bladder,Caspo,CHEK1_2_b2,0,35,0.0013368983957219253
A1_Bladder,Caspo,CHEK1_2_b2,1,35,0.0013368983957219253
A1_Bladder,Caspo,CyclinA,0,35,0.0013368983957219253
A1_Bladder,Caspo,CyclinA,1,35,0.0013368983957219253
A1_Bladder,Caspo,CyclinD1,0,35,0.0013368983957219253
A1_Bladder,Caspo,CyclinD1,1,35,0.0013368983957219253
A1_Bladder,Caspo,CyclinE1,0,35,0.0013368983957219253
A1_Bladder,Caspo,CyclinE1,1,35,0.0013368983957219253
A1_Bladder,Caspo,DNAdamage,0,35,0.0008912655971479501
A1_Bladder,Caspo,DNAdamage,1,35,0.029411764705882353
A1_Bladder,Caspo,E2F1_b1,0,35,0.0013368983957219253
A1_Bladder,Caspo,E2F1_b1,1,35,0.0013368983957219253
A1_Bladder,Caspo,E2F1_b2,0,35,0.0013368983957219253
A1_Bladder,Caspo,E2F1_b2,1,35,0.0013368983957219253
A1_Bladder,Caspo,E2F3_b1,0,35,0.0013368983957219253
A1_Bladder,Caspo,E2F3_b1,1,35,0.0013368983957219253
A1_Bladder,Caspo,E2F3_b2,0,35,0.0013368983957219253
A1_Bladder,Caspo,E2F3_b2,1,35,0.0013368983957219253
A1_Bladder,Caspo,EGFR,0,35,0.0013368983957219253
A1_Bladder,Caspo,EGFR,1,35,0.0013368983957219253
A1_Bladder,Caspo,EGFR_stimulus,0,35,0.0013368983957219253
A1_Bladder,Caspo,EGFR_stimulus,1,35,0.0013368983957219253
A1_Bladder,Caspo,FGFR3,0,35,0.0013368983957219253
A1_Bladder,Caspo,FGFR3,1,35,0.0013368983957219253
A1_Bladder,Caspo,FGFR3_stimulus,0,35,0.0013368983957219253
A1_Bladder,Caspo,FGFR3_stimulus,1,35,0.0013368983957219253
A1_Bladder,Caspo,GRB2,0,35,0.0013368983957219253
A1_Bladder,Caspo,GRB2,1,35,0.0013368983957219253
A1_Bladder,Caspo,GrowthInhibitors,0,35,0.0013368983957219253
A1_Bladder,Caspo,GrowthInhibitors,1,35,0.0013368983957219253
A1_Bladder,Caspo,Growth_Arrest,0,35,0.0013368983957219253
A1_Bladder,Caspo,Growth_Arrest,1,35,0.0013368983957219253
A1_Bladder,Caspo,MDM2,0,35,0.0013368983957219253
A1_Bladder,Caspo,MDM2,1,35,0.0013368983957219253
A1_Bladder,Caspo,PI3K,0,35,0.0013368983957219253
A1_Bladder,Caspo,PI3K,1,35,0.0013368983957219253
A1_Bladder,Caspo,PTEN,0,35,0.0013368983957219253
A1_Bladder,Caspo,PTEN,1,35,0.0013368983957219253
A1_Bladder,Caspo,Proliferation,0,35,0.0013368983957219253
A1_Bladder,Caspo,Proliferation,1,35,0.0013368983957219253
A1_Bladder,Caspo,RAS,0,35,0.0013368983957219253
A1_Bladder,Caspo,RAS,1,35,0.0013368983957219253
A1_Bladder,Caspo,RB1,0,35,0.00044563279857397507
A1_Bladder,Caspo,RB1,1,35,0.058823529411764705
A1_Bladder,Caspo,RBL2,0,35,0.0013368983957219253
A1_Bladder,Caspo,RBL2,1,35,0.0013368983957219253
A1_Bladder,Caspo,SPRY,0,35,0.0013368983957219253
A1_Bladder,Caspo,SPRY,1,35,0.0013368983957219253
A1_Bladder,Caspo,TP53,0,35,0.0011140819964349377
A1_Bladder,Caspo,TP53,1,35,0.015151515151515152
A1_Bladder,Caspo,p14ARF,0,35,0.0013368983957219253
A1_Bladder,Caspo,p14ARF,1,35,0.0013368983957219253
A1_Bladder,Caspo,p16INK4a,0,35,0.029857397504456328
A1_Bladder,Caspo,p16INK4a,1,35,0.0008912655971479501
A1_Bladder,Caspo,p21CIP,0,35,0.0013368983957219253
A1_Bladder,Caspo,p21CIP,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],AKT,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],AKT,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],ATM_b1,0,35,0.0008912655971479501
A1_Bladder,PBN[ASA],ATM_b1,1,35,0.029411764705882353
A1_Bladder,PBN[ASA],ATM_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],ATM_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],Apoptosis_b1,0,35,0.0011140819964349377
A1_Bladder,PBN[ASA],Apoptosis_b1,1,35,0.015151515151515152
A1_Bladder,PBN[ASA],Apoptosis_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],Apoptosis_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],CDC25A,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],CDC25A,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],CHEK1_2_b1,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],CHEK1_2_b1,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],CHEK1_2_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],CHEK1_2_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],CyclinA,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],CyclinA,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],CyclinD1,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],CyclinD1,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],CyclinE1,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],CyclinE1,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],DNAdamage,0,35,0.0008912655971479501
A1_Bladder,PBN[ASA],DNAdamage,1,35,0.029411764705882353
A1_Bladder,PBN[ASA],E2F1_b1,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],E2F1_b1,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],E2F1_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],E2F1_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],E2F3_b1,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],E2F3_b1,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],E2F3_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],E2F3_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],EGFR,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],EGFR,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],EGFR_stimulus,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],EGFR_stimulus,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],FGFR3,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],FGFR3,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],FGFR3_stimulus,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],FGFR3_stimulus,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],GRB2,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],GRB2,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],GrowthInhibitors,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],GrowthInhibitors,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],Growth_Arrest,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],Growth_Arrest,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],MDM2,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],MDM2,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],PI3K,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],PI3K,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],PTEN,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],PTEN,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],Proliferation,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],Proliferation,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],RAS,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],RAS,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],RB1,0,35,0.00044563279857397507
A1_Bladder,PBN[ASA],RB1,1,35,0.058823529411764705
A1_Bladder,PBN[ASA],RBL2,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],RBL2,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],SPRY,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],SPRY,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],TP53,0,35,0.0011140819964349377
A1_Bladder,PBN[ASA],TP53,1,35,0.015151515151515152
A1_Bladder,PBN[ASA],p14ARF,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],p14ARF,1,35,0.0013368983957219253
A1_Bladder,PBN[ASA],p16INK4a,0,35,0.029857397504456328
A1_Bladder,PBN[ASA],p16INK4a,1,35,0.0008912655971479501
A1_Bladder,PBN[ASA],p21CIP,0,35,0.0013368983957219253
A1_Bladder,PBN[ASA],p21CIP,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],AKT,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],AKT,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],ATM_b1,0,35,0.0008912655971479501
A1_Bladder,PBN[SA],ATM_b1,1,35,0.029411764705882353
A1_Bladder,PBN[SA],ATM_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],ATM_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],Apoptosis_b1,0,35,0.0011140819964349377
A1_Bladder,PBN[SA],Apoptosis_b1,1,35,0.015151515151515152
A1_Bladder,PBN[SA],Apoptosis_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],Apoptosis_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],CDC25A,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],CDC25A,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],CHEK1_2_b1,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],CHEK1_2_b1,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],CHEK1_2_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],CHEK1_2_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],CyclinA,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],CyclinA,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],CyclinD1,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],CyclinD1,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],CyclinE1,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],CyclinE1,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],DNAdamage,0,35,0.0008912655971479501
A1_Bladder,PBN[SA],DNAdamage,1,35,0.029411764705882353
A1_Bladder,PBN[SA],E2F1_b1,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],E2F1_b1,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],E2F1_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],E2F1_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],E2F3_b1,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],E2F3_b1,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],E2F3_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],E2F3_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],EGFR,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],EGFR,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],EGFR_stimulus,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],EGFR_stimulus,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],FGFR3,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],FGFR3,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],FGFR3_stimulus,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],FGFR3_stimulus,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],GRB2,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],GRB2,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],GrowthInhibitors,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],GrowthInhibitors,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],Growth_Arrest,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],Growth_Arrest,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],MDM2,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],MDM2,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],PI3K,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],PI3K,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],PTEN,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],PTEN,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],Proliferation,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],Proliferation,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],RAS,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],RAS,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],RB1,0,35,0.00044563279857397507
A1_Bladder,PBN[SA],RB1,1,35,0.058823529411764705
A1_Bladder,PBN[SA],RBL2,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],RBL2,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],SPRY,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],SPRY,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],TP53,0,35,0.0011140819964349377
A1_Bladder,PBN[SA],TP53,1,35,0.015151515151515152
A1_Bladder,PBN[SA],p14ARF,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],p14ARF,1,35,0.0013368983957219253
A1_Bladder,PBN[SA],p16INK4a,0,35,0.029857397504456328
A1_Bladder,PBN[SA],p16INK4a,1,35,0.0008912655971479501
A1_Bladder,PBN[SA],p21CIP,0,35,0.0013368983957219253
A1_Bladder,PBN[SA],p21CIP,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],AKT,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],AKT,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],ATM_b1,0,35,0.0008912655971479501
A1_Bladder,PBN[percolation],ATM_b1,1,35,0.029411764705882353
A1_Bladder,PBN[percolation],ATM_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],ATM_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],Apoptosis_b1,0,35,0.0011140819964349377
A1_Bladder,PBN[percolation],Apoptosis_b1,1,35,0.015151515151515152
A1_Bladder,PBN[percolation],Apoptosis_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],Apoptosis_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],CDC25A,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],CDC25A,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],CHEK1_2_b1,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],CHEK1_2_b1,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],CHEK1_2_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],CHEK1_2_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],CyclinA,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],CyclinA,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],CyclinD1,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],CyclinD1,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],CyclinE1,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],CyclinE1,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],DNAdamage,0,35,0.0008912655971479501
A1_Bladder,PBN[percolation],DNAdamage,1,35,0.029411764705882353
A1_Bladder,PBN[percolation],E2F1_b1,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],E2F1_b1,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],E2F1_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],E2F1_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],E2F3_b1,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],E2F3_b1,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],E2F3_b2,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],E2F3_b2,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],EGFR,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],EGFR,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],EGFR_stimulus,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],EGFR_stimulus,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],FGFR3,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],FGFR3,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],FGFR3_stimulus,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],FGFR3_stimulus,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],GRB2,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],GRB2,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],GrowthInhibitors,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],GrowthInhibitors,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],Growth_Arrest,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],Growth_Arrest,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],MDM2,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],MDM2,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],PI3K,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],PI3K,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],PTEN,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],PTEN,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],Proliferation,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],Proliferation,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],RAS,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],RAS,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],RB1,0,35,0.00044563279857397507
A1_Bladder,PBN[percolation],RB1,1,35,0.058823529411764705
A1_Bladder,PBN[percolation],RBL2,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],RBL2,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],SPRY,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],SPRY,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],TP53,0,35,0.0011140819964349377
A1_Bladder,PBN[percolation],TP53,1,35,0.015151515151515152
A1_Bladder,PBN[percolation],p14ARF,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],p14ARF,1,35,0.0013368983957219253
A1_Bladder,PBN[percolation],p16INK4a,0,35,0.029857397504456328
A1_Bladder,PBN[percolation],p16INK4a,1,35,0.0008912655971479501
A1_Bladder,PBN[percolation],p21CIP,0,35,0.0013368983957219253
A1_Bladder,PBN[percolation],p21CIP,1,35,0.0013368983957219253
A1_Bladder,PBN[trap_spaces],AKT,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],AKT,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],ATM_b1,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],ATM_b1,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],ATM_b2,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],ATM_b2,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],Apoptosis_b1,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],Apoptosis_b1,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],Apoptosis_b2,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],Apoptosis_b2,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],CDC25A,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],CDC25A,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],CHEK1_2_b1,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],CHEK1_2_b1,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],CHEK1_2_b2,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],CHEK1_2_b2,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],CyclinA,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],CyclinA,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],CyclinD1,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],CyclinD1,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],CyclinE1,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],CyclinE1,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],DNAdamage,0,35,0.0
A1_Bladder,PBN[trap_spaces],DNAdamage,1,35,0.029411764705882353
A1_Bladder,PBN[trap_spaces],E2F1_b1,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],E2F1_b1,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],E2F1_b2,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],E2F1_b2,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],E2F3_b1,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],E2F3_b1,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],E2F3_b2,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],E2F3_b2,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],EGFR,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],EGFR,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],EGFR_stimulus,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],EGFR_stimulus,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],FGFR3,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],FGFR3,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],FGFR3_stimulus,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],FGFR3_stimulus,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],GRB2,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],GRB2,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],GrowthInhibitors,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],GrowthInhibitors,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],Growth_Arrest,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],Growth_Arrest,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],MDM2,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],MDM2,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],PI3K,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],PI3K,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],PTEN,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],PTEN,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],Proliferation,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],Proliferation,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],RAS,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],RAS,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],RB1,0,35,0.00022281639928698754
A1_Bladder,PBN[trap_spaces],RB1,1,35,0.014705882352941176
A1_Bladder,PBN[trap_spaces],RBL2,0,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],RBL2,1,35,0.00044563279857397507
A1_Bladder,PBN[trap_spaces],SPRY,0,35,0.00044563279857397507
